country,region,year,co2,gdp
Madagascar,Sub-Saharan Africa,1978,0.124,2074.0
Madagascar,Sub-Saharan Africa,1979,0.134,2218.0
Madagascar,Sub-Saharan Africa,1980,0.186,2177.0
Madagascar,Sub-Saharan Africa,1981,0.114,1936.0
Madagascar,Sub-Saharan Africa,1982,0.11,1850.0
Madagascar,Sub-Saharan Africa,1983,0.0687,1814.0
Madagascar,Sub-Saharan Africa,1984,0.0888,1700.0
Madagascar,Sub-Saharan Africa,1985,0.105,1691.0
Madagascar,Sub-Saharan Africa,1986,0.11,1657.0
Madagascar,Sub-Saharan Africa,1987,0.121,1646.0
Madagascar,Sub-Saharan Africa,1988,0.118,1626.0
Madagascar,Sub-Saharan Africa,1989,0.0827,1645.0
Madagascar,Sub-Saharan Africa,1990,0.0819,1661.0
Madagascar,Sub-Saharan Africa,1991,0.0866,1510.0
Madagascar,Sub-Saharan Africa,1992,0.0817,1482.0
Madagascar,Sub-Saharan Africa,1993,0.0813,1468.0
Madagascar,Sub-Saharan Africa,1994,0.0971,1422.0
Madagascar,Sub-Saharan Africa,1995,0.0939,1402.0
Madagascar,Sub-Saharan Africa,1996,0.0981,1388.0
Madagascar,Sub-Saharan Africa,1997,0.115,1394.0
Madagascar,Sub-Saharan Africa,1998,0.117,1404.0
Madagascar,Sub-Saharan Africa,1999,0.125,1424.0
Madagascar,Sub-Saharan Africa,2000,0.119,1446.0
Madagascar,Sub-Saharan Africa,2001,0.107,1487.0
Madagascar,Sub-Saharan Africa,2002,0.0737,1259.0
Madagascar,Sub-Saharan Africa,2003,0.0985,1342.0
Madagascar,Sub-Saharan Africa,2004,0.102,1371.0
Madagascar,Sub-Saharan Africa,2005,0.095,1393.0
Madagascar,Sub-Saharan Africa,2006,0.0891,1421.0
Madagascar,Sub-Saharan Africa,2007,0.0934,1468.0
Madagascar,Sub-Saharan Africa,2008,0.0944,1528.0
Madagascar,Sub-Saharan Africa,2009,0.0861,1426.0
Madagascar,Sub-Saharan Africa,2010,0.0926,1390.0
Madagascar,Sub-Saharan Africa,2011,0.108,1372.0
Madagascar,Sub-Saharan Africa,2012,0.121,1374.0
Madagascar,Sub-Saharan Africa,2013,0.136,1369.0
Malawi,Sub-Saharan Africa,1964,0.0833,391.0
Malawi,Sub-Saharan Africa,1965,0.0858,433.0
Malawi,Sub-Saharan Africa,1966,0.103,464.0
Malawi,Sub-Saharan Africa,1967,0.086,496.0
Malawi,Sub-Saharan Africa,1968,0.0889,477.0
Malawi,Sub-Saharan Africa,1969,0.085,494.0
Malawi,Sub-Saharan Africa,1970,0.0988,489.0
Malawi,Sub-Saharan Africa,1971,0.106,545.0
Malawi,Sub-Saharan Africa,1972,0.112,585.0
Malawi,Sub-Saharan Africa,1973,0.114,616.0
Malawi,Sub-Saharan Africa,1974,0.107,639.0
Malawi,Sub-Saharan Africa,1975,0.109,643.0
Malawi,Sub-Saharan Africa,1976,0.107,649.0
Malawi,Sub-Saharan Africa,1977,0.113,662.0
Malawi,Sub-Saharan Africa,1978,0.116,703.0
Malawi,Sub-Saharan Africa,1979,0.107,714.0
Malawi,Sub-Saharan Africa,1980,0.115,698.0
Malawi,Sub-Saharan Africa,1981,0.0956,606.0
Malawi,Sub-Saharan Africa,1982,0.0916,600.0
Malawi,Sub-Saharan Africa,1983,0.0864,609.0
Malawi,Sub-Saharan Africa,1984,0.0808,612.0
Malawi,Sub-Saharan Africa,1985,0.0773,614.0
Malawi,Sub-Saharan Africa,1986,0.0726,594.0
Malawi,Sub-Saharan Africa,1987,0.0673,554.0
Malawi,Sub-Saharan Africa,1988,0.0628,540.0
Malawi,Sub-Saharan Africa,1989,0.0621,535.0
Malawi,Sub-Saharan Africa,1990,0.0793,540.0
Malawi,Sub-Saharan Africa,1991,0.0825,575.0
Malawi,Sub-Saharan Africa,1992,0.0818,527.0
Malawi,Sub-Saharan Africa,1993,0.0913,576.0
Malawi,Sub-Saharan Africa,1994,0.0936,514.0
Malawi,Sub-Saharan Africa,1995,0.0929,593.0
Malawi,Sub-Saharan Africa,1996,0.0903,625.0
Malawi,Sub-Saharan Africa,1997,0.0929,633.0
Malawi,Sub-Saharan Africa,1998,0.0873,639.0
Malawi,Sub-Saharan Africa,1999,0.0853,640.0
Malawi,Sub-Saharan Africa,2000,0.0764,632.0
Malawi,Sub-Saharan Africa,2001,0.074,585.0
Malawi,Sub-Saharan Africa,2002,0.0708,580.0
Malawi,Sub-Saharan Africa,2003,0.0743,596.0
Malawi,Sub-Saharan Africa,2004,0.0735,609.0
Malawi,Sub-Saharan Africa,2005,0.0672,609.0
Malawi,Sub-Saharan Africa,2006,0.068,604.0
Malawi,Sub-Saharan Africa,2007,0.0641,641.0
Malawi,Sub-Saharan Africa,2008,0.074,674.0
Malawi,Sub-Saharan Africa,2009,0.0643,713.0
Malawi,Sub-Saharan Africa,2010,0.0754,737.0
Malawi,Sub-Saharan Africa,2011,0.0756,747.0
Malawi,Sub-Saharan Africa,2012,0.0681,740.0
Malawi,Sub-Saharan Africa,2013,0.0739,757.0
Malaysia,East Asia & Pacific,1970,1.35,4051.0
Malaysia,East Asia & Pacific,1971,1.51,4252.0
Malaysia,East Asia & Pacific,1972,1.58,4468.0
Malaysia,East Asia & Pacific,1973,1.51,5000.0
Malaysia,East Asia & Pacific,1974,1.6,5255.0
Malaysia,East Asia & Pacific,1975,1.6,5182.0
Malaysia,East Asia & Pacific,1976,1.92,5699.0
Malaysia,East Asia & Pacific,1977,1.77,6028.0
Malaysia,East Asia & Pacific,1978,1.77,6414.0
Malaysia,East Asia & Pacific,1979,2.03,6785.0
Malaysia,East Asia & Pacific,1980,2.03,7183.0
Malaysia,East Asia & Pacific,1981,2.18,7517.0
Malaysia,East Asia & Pacific,1982,2.11,7779.0
Malaysia,East Asia & Pacific,1983,2.56,8065.0
Malaysia,East Asia & Pacific,1984,2.28,8488.0
Malaysia,East Asia & Pacific,1985,2.32,8198.0
Malaysia,East Asia & Pacific,1986,2.49,8101.0
Malaysia,East Asia & Pacific,1987,2.47,8333.0
Malaysia,East Asia & Pacific,1988,2.51,8860.0
Malaysia,East Asia & Pacific,1989,2.84,9476.0
Malaysia,East Asia & Pacific,1990,3.14,10159.0
Malaysia,East Asia & Pacific,1991,3.7,10832.0
Malaysia,East Asia & Pacific,1992,3.96,11491.0
Malaysia,East Asia & Pacific,1993,4.7,12309.0
Malaysia,East Asia & Pacific,1994,4.7,13107.0
Malaysia,East Asia & Pacific,1995,5.91,14035.0
Malaysia,East Asia & Pacific,1996,5.96,15051.0
Malaysia,East Asia & Pacific,1997,5.79,15749.0
Malaysia,East Asia & Pacific,1998,5.16,14231.0
Malaysia,East Asia & Pacific,1999,4.76,14748.0
Malaysia,East Asia & Pacific,2000,5.42,15695.0
Malaysia,East Asia & Pacific,2001,5.72,15443.0
Malaysia,East Asia & Pacific,2002,5.53,15950.0
Malaysia,East Asia & Pacific,2003,6.41,16550.0
Malaysia,East Asia & Pacific,2004,6.51,17342.0
Malaysia,East Asia & Pacific,2005,6.8,17929.0
Malaysia,East Asia & Pacific,2006,6.41,18582.0
Malaysia,East Asia & Pacific,2007,6.94,19394.0
Malaysia,East Asia & Pacific,2008,7.53,19968.0
Malaysia,East Asia & Pacific,2009,7.2,19320.0
Malaysia,East Asia & Pacific,2010,7.77,20398.0
Malaysia,East Asia & Pacific,2011,7.7,21096.0
Malaysia,East Asia & Pacific,2012,7.5,21920.0
Malaysia,East Asia & Pacific,2013,7.96,22589.0
Maldives,South Asia,1971,0.0307,1446.0
Maldives,South Asia,1972,0.0297,1449.0
Maldives,South Asia,1973,0.0287,1439.0
Maldives,South Asia,1974,0.0277,1486.0
Maldives,South Asia,1975,0.0537,1334.0
Maldives,South Asia,1976,0.0782,1309.0
Maldives,South Asia,1977,0.101,1418.0
Maldives,South Asia,1978,0.148,1584.0
Maldives,South Asia,1979,0.191,1706.0
Maldives,South Asia,1980,0.278,1968.0
Maldives,South Asia,1981,0.291,2141.0
Maldives,South Asia,1982,0.28,2020.0
Maldives,South Asia,1983,0.291,2284.0
Maldives,South Asia,1984,0.321,2817.0
Maldives,South Asia,1985,0.348,3091.0
Maldives,South Asia,1986,0.411,3279.0
Maldives,South Asia,1987,0.397,3461.0
Maldives,South Asia,1988,0.454,3648.0
Maldives,South Asia,1989,0.576,3866.0
Maldives,South Asia,1990,0.772,4363.0
Maldives,South Asia,1991,0.67,4555.0
Maldives,South Asia,1992,0.978,4699.0
Maldives,South Asia,1993,0.817,4850.0
Maldives,South Asia,1994,0.797,5037.0
Maldives,South Asia,1995,0.981,5264.0
Maldives,South Asia,1996,1.12,5602.0
Maldives,South Asia,1997,1.25,6120.0
Maldives,South Asia,1998,1.12,6564.0
Maldives,South Asia,1999,1.54,6950.0
Maldives,South Asia,2000,1.61,7134.0
Maldives,South Asia,2001,1.61,7247.0
Maldives,South Asia,2002,2.02,7540.0
Maldives,South Asia,2003,1.67,8452.0
Maldives,South Asia,2004,2.15,9511.0
Maldives,South Asia,2005,1.89,8619.0
Maldives,South Asia,2006,2.32,10157.0
Maldives,South Asia,2007,2.32,11040.0
Maldives,South Asia,2008,2.44,12029.0
Maldives,South Asia,2009,2.49,11096.0
Maldives,South Asia,2010,2.57,11674.0
Maldives,South Asia,2011,2.63,12694.0
Maldives,South Asia,2012,2.88,12637.0
Maldives,South Asia,2013,2.75,13353.0
Mali,Sub-Saharan Africa,1964,0.032,799.0
Mali,Sub-Saharan Africa,1965,0.0356,795.0
Mali,Sub-Saharan Africa,1966,0.0338,811.0
Mali,Sub-Saharan Africa,1967,0.0392,821.0
Mali,Sub-Saharan Africa,1968,0.0343,834.0
Mali,Sub-Saharan Africa,1969,0.0275,813.0
Mali,Sub-Saharan Africa,1970,0.0339,844.0
Mali,Sub-Saharan Africa,1971,0.0376,855.0
Mali,Sub-Saharan Africa,1972,0.04,880.0
Mali,Sub-Saharan Africa,1973,0.0428,839.0
Mali,Sub-Saharan Africa,1974,0.0478,801.0
Mali,Sub-Saharan Africa,1975,0.0526,891.0
Mali,Sub-Saharan Africa,1976,0.0517,990.0
Mali,Sub-Saharan Africa,1977,0.0617,1043.0
Mali,Sub-Saharan Africa,1978,0.058,1003.0
Mali,Sub-Saharan Africa,1979,0.0617,1227.0
Mali,Sub-Saharan Africa,1980,0.0553,1068.0
Mali,Sub-Saharan Africa,1981,0.0547,1016.0
Mali,Sub-Saharan Africa,1982,0.0496,943.0
Mali,Sub-Saharan Africa,1983,0.0554,969.0
Mali,Sub-Saharan Africa,1984,0.0567,996.0
Mali,Sub-Saharan Africa,1985,0.052,1001.0
Mali,Sub-Saharan Africa,1986,0.0479,1047.0
Mali,Sub-Saharan Africa,1987,0.0445,1048.0
Mali,Sub-Saharan Africa,1988,0.0471,1028.0
Mali,Sub-Saharan Africa,1989,0.0503,1113.0
Mali,Sub-Saharan Africa,1990,0.0498,1100.0
Mali,Sub-Saharan Africa,1991,0.0504,1095.0
Mali,Sub-Saharan Africa,1992,0.05,1159.0
Mali,Sub-Saharan Africa,1993,0.0499,1106.0
Mali,Sub-Saharan Africa,1994,0.0494,1087.0
Mali,Sub-Saharan Africa,1995,0.0489,1126.0
Mali,Sub-Saharan Africa,1996,0.0495,1132.0
Mali,Sub-Saharan Africa,1997,0.0519,1178.0
Mali,Sub-Saharan Africa,1998,0.0735,1217.0
Mali,Sub-Saharan Africa,1999,0.0746,1265.0
Mali,Sub-Saharan Africa,2000,0.0749,1269.0
Mali,Sub-Saharan Africa,2001,0.0734,1382.0
Mali,Sub-Saharan Africa,2002,0.0728,1397.0
Mali,Sub-Saharan Africa,2003,0.0703,1456.0
Mali,Sub-Saharan Africa,2004,0.0707,1442.0
Mali,Sub-Saharan Africa,2005,0.0702,1483.0
Mali,Sub-Saharan Africa,2006,0.0712,1560.0
Mali,Sub-Saharan Africa,2007,0.0737,1576.0
Mali,Sub-Saharan Africa,2008,0.0757,1602.0
Mali,Sub-Saharan Africa,2009,0.0552,1622.0
Mali,Sub-Saharan Africa,2010,0.064,1664.0
Mali,Sub-Saharan Africa,2011,0.0673,1658.0
Mali,Sub-Saharan Africa,2012,0.0621,1603.0
Mali,Sub-Saharan Africa,2013,0.0623,1589.0
Malta,Europe & Central Asia,1964,1.56,2830.0
Malta,Europe & Central Asia,1965,1.47,3015.0
Malta,Europe & Central Asia,1966,1.29,3325.0
Malta,Europe & Central Asia,1967,1.62,3541.0
Malta,Europe & Central Asia,1968,1.99,3885.0
Malta,Europe & Central Asia,1969,2.04,4121.0
Malta,Europe & Central Asia,1970,2.07,4631.0
Malta,Europe & Central Asia,1971,2.06,4780.0
Malta,Europe & Central Asia,1972,2.62,5080.0
Malta,Europe & Central Asia,1973,2.51,5574.0
Malta,Europe & Central Asia,1974,2.31,6092.0
Malta,Europe & Central Asia,1975,2.07,7201.0
Malta,Europe & Central Asia,1976,2.35,8275.0
Malta,Europe & Central Asia,1977,2.46,9040.0
Malta,Europe & Central Asia,1978,2.85,9767.0
Malta,Europe & Central Asia,1979,2.74,10563.0
Malta,Europe & Central Asia,1980,3.07,11200.0
Malta,Europe & Central Asia,1981,3.4,11566.0
Malta,Europe & Central Asia,1982,3.87,11912.0
Malta,Europe & Central Asia,1983,2.91,11996.0
Malta,Europe & Central Asia,1984,3.94,12324.0
Malta,Europe & Central Asia,1985,3.43,12888.0
Malta,Europe & Central Asia,1986,4.22,13253.0
Malta,Europe & Central Asia,1987,5.22,13660.0
Malta,Europe & Central Asia,1988,5.62,14683.0
Malta,Europe & Central Asia,1989,6.01,15750.0
Malta,Europe & Central Asia,1990,5.93,16596.0
Malta,Europe & Central Asia,1991,5.6,17459.0
Malta,Europe & Central Asia,1992,5.46,18100.0
Malta,Europe & Central Asia,1993,7.09,18732.0
Malta,Europe & Central Asia,1994,6.42,19616.0
Malta,Europe & Central Asia,1995,5.58,20720.0
Malta,Europe & Central Asia,1996,5.84,21373.0
Malta,Europe & Central Asia,1997,6.51,22344.0
Malta,Europe & Central Asia,1998,5.49,23347.0
Malta,Europe & Central Asia,1999,5.96,24330.0
Malta,Europe & Central Asia,2000,5.2,25841.0
Malta,Europe & Central Asia,2001,6.23,24685.0
Malta,Europe & Central Asia,2002,5.73,25191.0
Malta,Europe & Central Asia,2003,6.4,25059.0
Malta,Europe & Central Asia,2004,6.36,24766.0
Malta,Europe & Central Asia,2005,6.63,25510.0
Malta,Europe & Central Asia,2006,6.3,25983.0
Malta,Europe & Central Asia,2007,6.64,27001.0
Malta,Europe & Central Asia,2008,6.21,27872.0
Malta,Europe & Central Asia,2009,5.79,26888.0
Malta,Europe & Central Asia,2010,6.15,27906.0
Malta,Europe & Central Asia,2011,6.07,28178.0
Malta,Europe & Central Asia,2012,6.37,28271.0
Malta,Europe & Central Asia,2013,5.53,28822.0
Mauritania,Sub-Saharan Africa,1964,0.122,2254.0
Mauritania,Sub-Saharan Africa,1965,0.163,2542.0
Mauritania,Sub-Saharan Africa,1966,0.176,2531.0
Mauritania,Sub-Saharan Africa,1967,0.188,2592.0
Mauritania,Sub-Saharan Africa,1968,0.217,2791.0
Mauritania,Sub-Saharan Africa,1969,0.246,2717.0
Mauritania,Sub-Saharan Africa,1970,0.373,2964.0
Mauritania,Sub-Saharan Africa,1971,0.338,2957.0
Mauritania,Sub-Saharan Africa,1972,0.367,2958.0
Mauritania,Sub-Saharan Africa,1973,0.374,2739.0
Mauritania,Sub-Saharan Africa,1974,0.375,2981.0
Mauritania,Sub-Saharan Africa,1975,0.384,2753.0
Mauritania,Sub-Saharan Africa,1976,0.378,2932.0
Mauritania,Sub-Saharan Africa,1977,0.396,2852.0
Mauritania,Sub-Saharan Africa,1978,0.403,2797.0
Mauritania,Sub-Saharan Africa,1979,0.406,2879.0
Mauritania,Sub-Saharan Africa,1980,0.411,2942.0
Mauritania,Sub-Saharan Africa,1981,0.42,2998.0
Mauritania,Sub-Saharan Africa,1982,0.544,2881.0
Mauritania,Sub-Saharan Africa,1983,0.561,2962.0
Mauritania,Sub-Saharan Africa,1984,0.507,2692.0
Mauritania,Sub-Saharan Africa,1985,0.371,2710.0
Mauritania,Sub-Saharan Africa,1986,0.206,2800.0
Mauritania,Sub-Saharan Africa,1987,1.76,2822.0
Mauritania,Sub-Saharan Africa,1988,1.68,2861.0
Mauritania,Sub-Saharan Africa,1989,1.44,2899.0
Mauritania,Sub-Saharan Africa,1990,0.446,2800.0
Mauritania,Sub-Saharan Africa,1991,0.441,2772.0
Mauritania,Sub-Saharan Africa,1992,0.452,2745.0
Mauritania,Sub-Saharan Africa,1993,0.447,2824.0
Mauritania,Sub-Saharan Africa,1994,0.506,2660.0
Mauritania,Sub-Saharan Africa,1995,0.462,2838.0
Mauritania,Sub-Saharan Africa,1996,0.465,2916.0
Mauritania,Sub-Saharan Africa,1997,0.453,2717.0
Mauritania,Sub-Saharan Africa,1998,0.44,2711.0
Mauritania,Sub-Saharan Africa,1999,0.437,2834.0
Mauritania,Sub-Saharan Africa,2000,0.433,2738.0
Mauritania,Sub-Saharan Africa,2001,0.456,2709.0
Mauritania,Sub-Saharan Africa,2002,0.47,2646.0
Mauritania,Sub-Saharan Africa,2003,0.47,2721.0
Mauritania,Sub-Saharan Africa,2004,0.505,2792.0
Mauritania,Sub-Saharan Africa,2005,0.507,2955.0
Mauritania,Sub-Saharan Africa,2006,0.5,3413.0
Mauritania,Sub-Saharan Africa,2007,0.557,3412.0
Mauritania,Sub-Saharan Africa,2008,0.568,3356.0
Mauritania,Sub-Saharan Africa,2009,0.606,3233.0
Mauritania,Sub-Saharan Africa,2010,0.62,3299.0
Mauritania,Sub-Saharan Africa,2011,0.644,3357.0
Mauritania,Sub-Saharan Africa,2012,0.693,3470.0
Mauritania,Sub-Saharan Africa,2013,0.676,3579.0
Mauritius,Sub-Saharan Africa,1964,0.419,3334.0
Mauritius,Sub-Saharan Africa,1965,0.404,3359.0
Mauritius,Sub-Saharan Africa,1966,0.357,3168.0
Mauritius,Sub-Saharan Africa,1967,0.635,3247.0
Mauritius,Sub-Saharan Africa,1968,0.798,2973.0
Mauritius,Sub-Saharan Africa,1969,0.704,3080.0
Mauritius,Sub-Saharan Africa,1970,0.603,3023.0
Mauritius,Sub-Saharan Africa,1971,0.472,3133.0
Mauritius,Sub-Saharan Africa,1972,0.809,3408.0
Mauritius,Sub-Saharan Africa,1973,0.784,3797.0
Mauritius,Sub-Saharan Africa,1974,0.789,4155.0
Mauritius,Sub-Saharan Africa,1975,0.662,4110.0
Mauritius,Sub-Saharan Africa,1976,0.683,4720.0
Mauritius,Sub-Saharan Africa,1977,0.696,4954.0
Mauritius,Sub-Saharan Africa,1978,0.673,5061.0
Mauritius,Sub-Saharan Africa,1979,0.693,5153.0
Mauritius,Sub-Saharan Africa,1980,0.611,4560.0
Mauritius,Sub-Saharan Africa,1981,0.555,4760.0
Mauritius,Sub-Saharan Africa,1982,0.508,4965.0
Mauritius,Sub-Saharan Africa,1983,0.599,4942.0
Mauritius,Sub-Saharan Africa,1984,0.622,5132.0
Mauritius,Sub-Saharan Africa,1985,0.697,5447.0
Mauritius,Sub-Saharan Africa,1986,0.781,5944.0
Mauritius,Sub-Saharan Africa,1987,0.904,6493.0
Mauritius,Sub-Saharan Africa,1988,0.824,6883.0
Mauritius,Sub-Saharan Africa,1989,1.01,7128.0
Mauritius,Sub-Saharan Africa,1990,1.39,7568.0
Mauritius,Sub-Saharan Africa,1991,1.42,7819.0
Mauritius,Sub-Saharan Africa,1992,1.58,8219.0
Mauritius,Sub-Saharan Africa,1993,1.62,8535.0
Mauritius,Sub-Saharan Africa,1994,1.46,8764.0
Mauritius,Sub-Saharan Africa,1995,1.62,9062.0
Mauritius,Sub-Saharan Africa,1996,1.71,9471.0
Mauritius,Sub-Saharan Africa,1997,1.73,9885.0
Mauritius,Sub-Saharan Africa,1998,1.86,10375.0
Mauritius,Sub-Saharan Africa,1999,2.06,10512.0
Mauritius,Sub-Saharan Africa,2000,2.27,11349.0
Mauritius,Sub-Saharan Africa,2001,2.4,11549.0
Mauritius,Sub-Saharan Africa,2002,2.4,11711.0
Mauritius,Sub-Saharan Africa,2003,2.53,12052.0
Mauritius,Sub-Saharan Africa,2004,2.54,12665.0
Mauritius,Sub-Saharan Africa,2005,2.7,12747.0
Mauritius,Sub-Saharan Africa,2006,2.96,13188.0
Mauritius,Sub-Saharan Africa,2007,2.99,13901.0
Mauritius,Sub-Saharan Africa,2008,3.04,14615.0
Mauritius,Sub-Saharan Africa,2009,2.98,15020.0
Mauritius,Sub-Saharan Africa,2010,3.14,15599.0
Mauritius,Sub-Saharan Africa,2011,3.13,16179.0
Mauritius,Sub-Saharan Africa,2012,3.17,16651.0
Mauritius,Sub-Saharan Africa,2013,3.24,17146.0
Mexico,America,1964,1.72,7045.0
Mexico,America,1965,1.69,7283.0
Mexico,America,1966,1.76,7559.0
Mexico,America,1967,1.9,7795.0
Mexico,America,1968,1.92,8183.0
Mexico,America,1969,2.03,8441.0
Mexico,America,1970,2.19,8757.0
Mexico,America,1971,2.35,8810.0
Mexico,America,1972,2.39,9253.0
Mexico,America,1973,2.52,9694.0
Mexico,America,1974,2.62,9960.0
Mexico,America,1975,2.7,10234.0
Mexico,America,1976,2.94,10391.0
Mexico,America,1977,3.0,10456.0
Mexico,America,1978,3.37,11118.0
Mexico,America,1979,3.56,11912.0
Mexico,America,1980,3.87,12716.0
Mexico,America,1981,4.01,13501.0
Mexico,America,1982,4.2,13126.0
Mexico,America,1983,3.75,12384.0
Mexico,America,1984,3.66,12546.0
Mexico,America,1985,3.73,12562.0
Mexico,America,1986,3.73,11923.0
Mexico,America,1987,3.82,11894.0
Mexico,America,1988,3.74,11817.0
Mexico,America,1989,4.32,12079.0
Mexico,America,1990,3.73,12479.0
Mexico,America,1991,3.81,12738.0
Mexico,America,1992,3.77,12925.0
Mexico,America,1993,3.75,13172.0
Mexico,America,1994,3.82,13516.0
Mexico,America,1995,3.54,12491.0
Mexico,America,1996,3.62,12979.0
Mexico,America,1997,3.8,13634.0
Mexico,America,1998,3.94,14033.0
Mexico,America,1999,3.9,14177.0
Mexico,America,2000,3.92,14704.0
Mexico,America,2001,4.01,14411.0
Mexico,America,2002,3.97,14243.0
Mexico,America,2003,4.17,14268.0
Mexico,America,2004,4.12,14700.0
Mexico,America,2005,4.3,14961.0
Mexico,America,2006,4.35,15516.0
Mexico,America,2007,4.3,15805.0
Mexico,America,2008,4.34,15826.0
Mexico,America,2009,4.12,14893.0
Mexico,America,2010,3.96,15460.0
Mexico,America,2011,4.07,15887.0
Mexico,America,2012,4.11,16320.0
Mexico,America,2013,4.0,16346.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1992,0.976,2933.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1993,0.953,3094.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1994,0.968,3016.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1995,0.989,3185.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1996,0.982,3063.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1997,1.01,2873.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1998,1.08,2966.0
"Micronesia, Fed. Sts.",East Asia & Pacific,1999,1.02,3018.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2000,1.16,3167.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2001,1.57,3230.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2002,1.34,3256.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2003,1.34,3320.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2004,1.34,3220.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2005,1.14,3301.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2006,1.15,3312.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2007,1.33,3262.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2008,1.12,3197.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2009,1.55,3243.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2010,1.1,3337.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2011,1.17,3412.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2012,1.31,3428.0
"Micronesia, Fed. Sts.",East Asia & Pacific,2013,1.38,3286.0
Moldova,Europe & Central Asia,1964,3.43,4162.0
Moldova,Europe & Central Asia,1965,3.57,4342.0
Moldova,Europe & Central Asia,1966,3.71,4499.0
Moldova,Europe & Central Asia,1967,3.81,4646.0
Moldova,Europe & Central Asia,1968,3.87,4868.0
Moldova,Europe & Central Asia,1969,3.97,4887.0
Moldova,Europe & Central Asia,1970,4.12,5212.0
